Timestamp,Player_X,Player_Y,Obj1_X,Obj1_Y,Obj2_X,Obj2_Y
15:37:57.368365,240,15,240,14,240,14
15:37:57.467994,240,15,240,14,240,14
15:37:57.552867,240,15,240,16,240,16
15:37:57.618169,240,15,240,16,240,16
15:37:57.738015,240,15,240,14,240,14
15:37:57.857989,240,15,240,16,240,16
15:37:57.907963,240,15,240,14,240,14
15:37:57.988056,240,15,240,16,240,16
15:37:58.038129,240,15,240,14,240,14
15:37:58.123385,240,15,240,16,240,16
15:37:58.257459,240,15,240,16,240,16
15:37:58.373190,240,15,240,14,240,14
15:37:58.423048,240,15,240,16,240,16
15:37:58.588981,240,15,240,16,240,16
15:37:58.688882,240,15,240,16,240,16
15:37:58.724137,240,15,240,16,240,16
15:37:58.773280,240,15,240,14,240,14
15:37:58.822857,240,15,240,16,240,16
15:37:58.872706,240,15,240,14,240,14
15:37:59.107724,240,15,240,14,240,14
15:37:59.158133,240,15,240,16,240,16
15:37:59.223769,240,15,240,16,240,16
15:37:59.342889,240,15,240,14,240,14
15:37:59.408129,240,15,240,14,240,14
15:37:59.458243,240,15,240,16,240,16
15:37:59.492955,240,15,240,16,240,16
15:37:59.508067,240,15,240,14,240,14
15:37:59.558219,240,15,240,16,240,16
15:37:59.672413,240,15,240,14,240,14
15:37:59.759059,240,15,240,16,240,16
15:37:59.848937,240,15,240,16,240,16
15:37:59.897769,240,15,240,14,240,14
15:37:59.932305,240,15,240,14,240,14
15:37:59.947896,240,15,240,16,240,16
15:38:00.032443,240,15,240,14,240,14
15:38:00.082776,240,15,240,16,240,16
15:38:00.163176,240,15,240,14,240,14
15:38:00.212876,240,15,240,16,240,16
15:38:00.263102,240,15,240,14,240,14
15:38:00.313130,240,15,240,16,240,16
15:38:00.364351,240,15,240,14,240,14
15:38:00.497792,240,15,240,14,240,14
15:38:00.563094,240,15,240,14,240,14
15:38:00.615499,240,15,240,16,240,16
15:38:00.763094,240,15,240,14,240,14
15:38:00.862714,240,15,240,14,240,14
15:38:01.028039,240,15,240,14,240,14
15:38:01.233218,240,15,240,14,240,14
15:38:01.282966,240,15,240,16,240,16
15:38:01.332905,240,15,240,14,240,14
15:38:01.432947,240,15,240,14,240,14
15:38:01.482330,240,15,240,16,240,16
15:38:01.498040,240,15,240,14,240,14
15:38:01.597915,240,15,240,14,240,14
15:38:01.697466,240,15,240,14,240,14
15:38:01.813250,240,15,240,16,240,16
15:38:01.862783,240,15,240,14,240,14
15:38:01.962317,240,15,240,14,240,14
15:38:02.113011,240,15,240,16,240,16
15:38:02.162502,240,15,240,14,240,14
15:38:02.177739,240,15,240,16,240,16
15:38:02.278104,240,15,240,16,240,16
15:38:02.427938,240,15,240,14,240,14
15:38:02.577760,240,15,240,16,240,16
15:38:02.627787,240,15,240,14,240,14
15:38:02.778310,240,15,240,16,240,16
15:38:02.827770,240,15,240,14,240,14
15:38:02.878369,240,15,240,16,240,16
15:38:02.927718,240,15,240,14,240,14
15:38:02.977854,240,15,240,16,240,16
15:38:03.112827,240,15,240,16,240,16
15:38:03.162927,240,15,240,14,240,14
15:38:03.212878,240,15,240,16,240,16
15:38:03.262884,240,15,240,14,240,14
15:38:03.313756,240,15,240,16,240,16
15:38:03.363138,240,15,240,14,240,14
15:38:03.413063,240,15,240,16,240,16
15:38:03.532385,240,15,240,14,240,14
15:38:03.582535,240,15,240,16,240,16
15:38:03.647636,240,15,240,16,240,16
15:38:03.763018,240,15,240,14,240,14
15:38:03.897272,240,15,240,14,240,14
15:38:03.932700,240,15,240,14,240,14
15:38:03.982719,240,15,240,16,240,16
15:38:04.017786,240,15,240,16,240,16
15:38:04.032875,240,15,240,14,240,14
15:38:04.082843,240,15,240,16,240,16
15:38:04.152376,240,15,240,14,240,14
15:38:04.202892,240,15,240,16,240,16
15:38:04.282415,240,15,240,14,240,14
15:38:04.317605,240,15,240,14,240,14
15:38:04.417599,240,15,240,14,240,14
15:38:04.637201,240,15,240,14,240,14
15:38:04.687108,240,15,240,16,240,16
15:38:04.702495,240,15,240,14,240,14
15:38:04.817528,240,15,240,16,240,16
15:38:04.867413,240,15,240,14,240,14
15:38:04.917401,240,15,240,16,240,16
15:38:05.002714,240,15,240,14,240,14
15:38:05.052756,240,15,240,16,240,16
15:38:05.087708,240,15,240,16,240,16
15:38:05.237913,240,15,240,14,240,14
15:38:05.287156,240,15,240,16,240,16
15:38:05.452561,240,15,240,16,240,16
15:38:05.502670,240,15,240,14,240,14
15:38:05.752092,240,15,240,16,240,16
15:38:05.818018,240,15,240,16,240,16
15:38:05.882660,240,15,240,16,240,16
15:38:05.932166,240,15,240,14,240,14
15:38:06.046995,240,15,240,16,240,16
15:38:06.097807,240,15,240,14,240,14
15:38:06.183247,240,15,240,16,240,16
15:38:06.232458,240,15,240,14,240,14
15:38:06.303266,240,15,240,14,240,14
15:38:06.352494,240,15,240,16,240,16
15:38:06.437194,240,15,240,14,240,14
15:38:06.487612,240,15,240,16,240,16
15:38:06.752406,240,15,240,16,240,16
15:38:06.837075,240,15,240,14,240,14
15:38:07.117139,240,15,240,16,240,16
15:38:07.167315,240,15,240,14,240,14
15:38:07.267418,240,15,240,14,240,14
15:38:07.402379,240,15,240,14,240,14
15:38:07.452592,240,15,240,16,240,16
15:38:07.502088,240,15,240,14,240,14
15:38:07.553229,240,15,240,16,240,16
15:38:07.602176,240,15,240,14,240,14
15:38:07.687338,240,15,240,16,240,16
15:38:07.752214,240,15,240,16,240,16
15:38:07.801923,240,15,240,14,240,14
15:38:07.887268,240,15,240,16,240,16
15:38:07.937618,240,15,240,14,240,14
15:38:07.987566,240,15,240,16,240,16
15:38:08.052528,240,15,240,16,240,16
15:38:08.087201,240,15,240,16,240,16
15:38:08.238061,240,15,240,14,240,14
15:38:08.287374,240,15,240,16,240,16
15:38:08.337018,240,15,240,14,240,14
15:38:08.353380,240,15,240,16,240,16
15:38:08.417972,240,15,240,16,240,16
15:38:08.517636,240,15,240,16,240,16
15:38:08.567913,240,15,240,14,240,14
15:38:08.602411,240,15,240,14,240,14
15:38:08.702576,240,15,240,14,240,14
15:38:08.753383,240,15,240,16,240,16
15:38:08.787785,240,15,240,16,240,16
15:38:08.872640,240,15,240,14,240,14
15:38:09.072732,240,15,240,14,240,14
15:38:09.107819,240,15,240,14,240,14
15:38:09.207822,240,15,240,14,240,14
15:38:09.272677,240,15,240,14,240,14
15:38:09.322152,240,15,240,16,240,16
15:38:09.522291,240,15,240,16,240,16
15:38:09.707300,240,15,240,14,240,14
15:38:09.757643,240,15,240,16,240,16
15:38:10.222502,240,15,240,16,240,16
15:38:10.307784,240,15,240,14,240,14
15:38:10.357507,240,15,240,16,240,16
15:38:10.408148,240,15,240,14,240,14
15:38:10.441706,240,15,240,14,240,14
15:38:10.527902,240,15,240,16,240,16
15:38:10.628338,240,15,240,16,240,16
15:38:10.727062,240,15,240,16,240,16
15:38:10.827353,240,15,240,16,240,16
15:38:10.942271,240,15,240,14,240,14
15:38:10.993063,240,15,240,16,240,16
15:38:11.092169,240,15,240,16,240,16
15:38:11.183375,240,15,240,14,240,14
15:38:11.322582,240,15,240,14,240,14
15:38:11.339676,240,15,240,16,240,16
15:38:11.472940,240,15,240,16,240,16
15:38:11.722510,240,15,240,14,240,14
15:38:11.805922,240,15,240,16,240,16
15:38:11.941841,240,15,240,14,240,14
15:38:12.057047,240,15,240,16,240,16
15:38:12.107256,240,15,240,14,240,14
15:38:12.677519,240,15,240,16,240,16
15:38:12.747886,240,15,240,14,240,14
15:38:12.783073,240,15,240,14,240,14
15:38:12.877113,240,15,240,16,240,16
15:38:13.003150,240,15,240,14,240,14
15:38:13.252181,240,15,240,16,240,16
15:38:13.269015,240,15,240,14,240,14
15:38:13.392316,240,15,240,16,240,16
15:38:13.462990,240,15,240,14,240,14
15:38:13.612795,240,15,240,16,240,16
15:38:13.697795,240,15,240,14,240,14
15:38:13.747692,240,15,240,16,240,16
15:38:13.846650,240,15,240,16,240,16
15:38:13.897281,240,15,240,14,240,14
15:38:13.996981,240,15,240,14,240,14
15:38:14.047232,240,15,240,16,240,16
15:38:14.098028,240,15,240,14,240,14
15:38:14.131960,240,15,240,14,240,14
15:38:14.182617,240,15,240,16,240,16
15:38:14.232040,240,15,240,14,240,14
15:38:14.297371,240,15,240,14,240,14
15:38:14.531952,240,15,240,14,240,14
15:38:14.597479,240,15,240,14,240,14
15:38:14.696644,240,15,240,14,240,14
15:38:14.821734,240,15,240,16,240,16
15:38:14.872226,240,15,240,14,240,14
15:38:14.986989,240,15,240,16,240,16
15:38:15.022187,240,15,240,16,240,16
15:38:15.107731,240,15,240,14,240,14
15:38:15.157243,240,15,240,16,240,16
15:38:15.207047,240,15,240,14,240,14
15:38:15.275864,240,15,240,16,240,16
15:38:15.343070,240,15,240,14,240,14
15:38:15.391757,240,15,240,16,240,16
15:38:15.442137,240,15,240,14,240,14
15:38:15.592277,240,15,240,16,240,16
15:38:15.677223,240,15,240,14,240,14
15:38:15.812602,240,15,240,14,240,14
15:38:15.896886,240,15,240,16,240,16
15:38:15.947698,240,15,240,14,240,14
15:38:15.997465,240,15,240,16,240,16
15:38:16.012050,240,15,240,14,240,14
15:38:16.062241,240,15,240,16,240,16
15:38:16.127093,240,15,240,16,240,16
15:38:16.177364,240,15,240,14,240,14
15:38:16.226624,240,15,240,16,240,16
15:38:16.377297,240,15,240,14,240,14
15:38:16.427262,240,15,240,16,240,16
15:38:16.477686,240,15,240,14,240,14
15:38:16.577416,240,15,240,14,240,14
15:38:16.626985,240,15,240,16,240,16
15:38:16.667698,240,15,240,16,240,16
15:38:16.717257,240,15,240,14,240,14
15:38:16.766643,240,15,240,16,240,16
15:38:16.833016,240,15,240,16,240,16
15:38:16.882355,240,15,240,14,240,14
15:38:17.096766,240,15,240,16,240,16
15:38:17.146734,240,15,240,14,240,14
15:38:17.197187,240,15,240,16,240,16
15:38:17.361487,240,15,240,16,240,16
15:38:17.377201,240,15,240,14,240,14
15:38:17.426679,240,15,240,16,240,16
15:38:17.527310,240,15,240,16,240,16
15:38:17.543371,240,15,240,14,240,14
15:38:17.677606,240,15,240,14,240,14
15:38:17.841902,240,15,240,14,240,14
15:38:17.927521,240,15,240,16,240,16
15:38:18.027480,240,15,240,16,240,16
15:38:18.077143,240,15,240,14,240,14
15:38:18.191748,240,15,240,16,240,16
15:38:18.242066,240,15,240,14,240,14
15:38:18.292345,240,15,240,16,240,16
15:38:18.391770,240,15,240,16,240,16
15:38:18.442020,240,15,240,14,240,14
15:38:18.556677,240,15,240,16,240,16
15:38:18.607272,240,15,240,14,240,14
15:38:18.657181,240,15,240,16,240,16
15:38:18.707670,240,15,240,14,240,14
15:38:18.757400,240,15,240,16,240,16
15:38:19.141879,240,15,240,14,240,14
15:38:19.191549,240,15,240,16,240,16
15:38:19.307221,240,15,240,14,240,14
15:38:19.456274,240,15,240,16,240,16
15:38:19.472926,240,15,240,14,240,14
15:38:19.522145,240,15,240,16,240,16
15:38:19.537104,240,15,240,14,240,14
15:38:19.587174,240,15,240,16,240,16
15:38:19.687156,240,15,240,16,240,16
15:38:19.752165,240,15,240,16,240,16
15:38:19.802273,240,15,240,14,240,14
15:38:19.867293,240,15,240,14,240,14
15:38:19.916862,240,15,240,16,240,16
15:38:19.966962,240,15,240,14,240,14
15:38:20.082164,240,15,240,16,240,16
15:38:20.196979,240,15,240,14,240,14
15:38:20.312888,240,15,240,16,240,16
15:38:20.361601,240,15,240,14,240,14
15:38:20.397516,240,15,240,14,240,14
15:38:20.462782,240,15,240,14,240,14
15:38:20.546729,240,15,240,16,240,16
15:38:20.696690,240,15,240,14,240,14
15:38:20.746861,240,15,240,16,240,16
15:38:20.761607,240,15,240,14,240,14
15:38:20.812038,240,15,240,16,240,16
15:38:20.863106,240,15,240,14,240,14
15:38:20.897411,240,15,240,14,240,14
15:38:20.961803,240,15,240,14,240,14
15:38:21.012243,240,15,240,16,240,16
15:38:21.047078,240,15,240,16,240,16
15:38:21.161533,240,15,240,14,240,14
15:38:21.213023,240,15,240,16,240,16
15:38:21.263043,240,15,240,14,240,14
15:38:21.362637,240,15,240,14,240,14
15:38:21.411484,240,15,240,16,240,16
15:38:21.577344,240,15,240,16,240,16
15:38:21.611401,240,15,240,16,240,16
15:38:21.646482,240,15,240,16,240,16
15:38:21.747500,240,15,240,16,240,16
15:38:21.847785,240,15,240,16,240,16
15:38:21.897297,240,15,240,14,240,14
15:38:21.912444,240,15,240,16,240,16
15:38:21.977613,240,15,240,16,240,16
15:38:22.106611,240,15,240,16,240,16
15:38:22.156669,240,15,240,14,240,14
15:38:22.206878,240,15,240,16,240,16
15:38:22.342070,240,15,240,16,240,16
15:38:22.491612,240,15,240,14,240,14
15:38:22.591428,240,15,240,14,240,14
15:38:22.641612,240,15,240,16,240,16
15:38:22.691673,240,15,240,14,240,14
15:38:22.726861,240,15,240,14,240,14
15:38:22.877144,240,15,240,16,240,16
15:38:22.942113,240,15,240,16,240,16
15:38:22.992701,240,15,240,14,240,14
15:38:23.076911,240,15,240,16,240,16
15:38:23.093140,240,15,240,14,240,14
15:38:23.192044,240,15,240,14,240,14
15:38:23.226876,240,15,240,14,240,14
15:38:23.307825,240,15,240,16,240,16
15:38:23.357486,240,15,240,14,240,14
15:38:23.406828,240,15,240,16,240,16
15:38:23.456168,240,15,240,14,240,14
15:38:23.572728,240,15,240,16,240,16
15:38:23.636883,240,15,240,16,240,16
15:38:23.686052,240,15,240,14,240,14
15:38:23.787435,240,15,240,14,240,14
15:38:23.836666,240,15,240,16,240,16
15:38:23.935996,240,15,240,16,240,16
15:38:23.987404,240,15,240,14,240,14
15:38:24.102684,240,15,240,16,240,16
15:38:24.151799,240,15,240,14,240,14
15:38:24.251320,240,15,240,14,240,14
15:38:24.301606,240,15,240,16,240,16
15:38:24.452028,240,15,240,14,240,14
15:38:24.501137,240,15,240,16,240,16
15:38:24.666542,240,15,240,16,240,16
15:38:24.781720,240,15,240,14,240,14
15:38:24.832415,240,15,240,16,240,16
15:38:24.882020,240,15,240,14,240,14
15:38:24.966966,240,15,240,16,240,16
15:38:25.102148,240,15,240,16,240,16
15:38:25.151568,240,15,240,14,240,14
15:38:25.301578,240,15,240,16,240,16
15:38:25.502168,240,15,240,16,240,16
15:38:25.551263,240,15,240,14,240,14
15:38:25.636338,240,15,240,16,240,16
15:38:26.151778,240,15,240,14,240,14
15:38:26.201393,240,15,240,16,240,16
15:38:26.316457,240,15,240,14,240,14
15:38:26.381901,240,15,240,14,240,14
15:38:26.565985,240,15,240,16,240,16
15:38:26.666579,240,15,240,16,240,16
15:38:27.001144,240,15,240,16,240,16
15:38:27.036857,240,15,240,16,240,16
15:38:27.071823,240,15,240,16,240,16
15:38:27.122270,240,15,240,14,240,14
15:38:27.277126,240,15,240,16,240,16
15:38:27.333643,240,15,240,16,240,16
15:38:27.414718,240,15,240,14,240,14
15:38:27.446950,240,15,240,14,240,14
15:38:27.516981,240,15,240,14,240,14
15:38:27.651930,240,15,240,14,240,14
15:38:27.751499,240,15,240,14,240,14
15:38:27.836395,240,15,240,16,240,16
15:38:28.222611,240,15,240,14,240,14
15:38:28.292287,240,15,240,16,240,16
15:38:28.427005,240,15,240,16,240,16
15:38:28.491332,240,15,240,16,240,16
15:38:28.541545,240,15,240,14,240,14
15:38:28.591094,240,15,240,16,240,16
15:38:28.736108,240,15,240,14,240,14
15:38:28.786924,240,15,240,16,240,16
15:38:28.836143,240,15,240,14,240,14
15:38:29.021723,240,15,240,16,240,16
15:38:29.070997,240,15,240,14,240,14
15:38:29.236528,240,15,240,14,240,14
15:38:29.306778,240,15,240,14,240,14
15:38:29.441936,240,15,240,14,240,14
15:38:29.491453,240,15,240,16,240,16
15:38:29.626538,240,15,240,16,240,16
15:38:29.776993,240,15,240,14,240,14
15:38:29.842174,240,15,240,14,240,14
15:38:29.926496,240,15,240,16,240,16
15:38:29.976009,240,15,240,14,240,14
15:38:29.991636,240,15,240,16,240,16
15:38:30.041722,240,15,240,14,240,14
15:38:30.091888,240,15,240,16,240,16
15:38:30.392662,240,15,240,16,240,16
15:38:32.066457,240,15,240,14,240,14
15:38:32.131115,240,15,240,14,240,14
15:38:32.181331,240,15,240,16,240,16
15:38:32.281044,240,15,240,16,240,16
15:38:32.465804,240,15,240,14,240,14
15:38:32.566234,240,15,240,14,240,14
15:38:32.632385,240,15,240,14,240,14
15:38:32.680877,240,15,240,16,240,16
15:38:32.731605,240,15,240,14,240,14
15:38:32.831559,240,15,240,14,240,14
15:38:32.916005,240,15,240,16,240,16
15:38:32.966004,240,15,240,14,240,14
15:38:33.082194,240,15,240,16,240,16
15:38:33.181463,240,15,240,16,240,16
15:38:33.246403,240,15,240,16,240,16
15:38:33.331464,240,15,240,14,240,14
15:38:33.550893,240,15,240,16,240,16
15:38:33.600949,240,15,240,14,240,14
15:38:33.636319,240,15,240,14,240,14
15:38:33.685891,240,15,240,16,240,16
15:38:33.736161,240,15,240,14,240,14
15:38:33.837962,240,15,240,14,240,14
15:38:34.366408,240,15,240,14,240,14
15:38:34.416371,240,15,240,16,240,16
15:38:34.466542,240,15,240,14,240,14
15:38:34.517094,240,15,240,16,240,16
15:38:34.585687,240,15,240,16,240,16
15:38:34.601171,240,15,240,14,240,14
15:38:34.701376,240,15,240,14,240,14
15:38:34.751841,240,15,240,16,240,16
15:38:34.801731,240,15,240,14,240,14
15:38:34.886267,240,15,240,16,240,16
15:38:34.951567,240,15,240,16,240,16
15:38:35.000945,240,15,240,14,240,14
15:38:35.051082,240,15,240,16,240,16
15:38:35.236318,240,15,240,14,240,14
15:38:35.252356,240,15,240,16,240,16
15:38:35.286407,240,15,240,16,240,16
15:38:35.501443,240,15,240,14,240,14
15:38:35.552194,240,15,240,16,240,16
15:38:35.651468,240,15,240,16,240,16
15:38:35.736591,240,15,240,14,240,14
15:38:35.786431,240,15,240,16,240,16
15:38:35.836644,240,15,240,14,240,14
15:38:35.885844,240,15,240,16,240,16
15:38:35.935679,240,15,240,14,240,14
15:38:35.951394,240,15,240,16,240,16
15:38:36.016369,240,15,240,16,240,16
15:38:36.081100,240,15,240,16,240,16
15:38:36.131806,240,15,240,14,240,14
15:38:36.216768,240,15,240,16,240,16
15:38:36.330857,240,15,240,14,240,14
15:38:36.416268,240,15,240,16,240,16
15:38:36.481383,240,15,240,16,240,16
15:38:36.546583,240,15,240,16,240,16
15:38:36.611936,240,15,240,16,240,16
15:38:36.726258,240,15,240,14,240,14
15:38:36.776515,240,15,240,16,240,16
15:38:36.826522,240,15,240,14,240,14
15:38:36.876242,240,15,240,16,240,16
15:38:36.926407,240,15,240,14,240,14
15:38:36.976404,240,15,240,16,240,16
15:38:37.056935,240,15,240,14,240,14
15:38:37.105677,240,15,240,16,240,16
15:38:37.156234,240,15,240,14,240,14
15:38:37.356329,240,15,240,14,240,14
15:38:37.440536,240,15,240,16,240,16
15:38:37.476044,240,15,240,16,240,16
15:38:37.526133,240,15,240,14,240,14
15:38:37.576267,240,15,240,16,240,16
15:38:37.690735,240,15,240,14,240,14
15:38:37.840966,240,15,240,16,240,16
15:38:38.046781,240,15,240,14,240,14
15:38:38.080600,240,15,240,14,240,14
15:38:38.196655,240,15,240,16,240,16
15:38:38.230990,240,15,240,16,240,16
15:38:38.280380,240,15,240,14,240,14
15:38:38.330828,240,15,240,16,240,16
15:38:38.380768,240,15,240,14,240,14
15:38:38.466001,240,15,240,16,240,16
15:38:38.515728,240,15,240,14,240,14
15:38:38.616261,240,15,240,14,240,14
15:38:38.666406,240,15,240,16,240,16
15:38:38.751657,240,15,240,14,240,14
15:38:38.901571,240,15,240,16,240,16
15:38:39.015959,240,15,240,14,240,14
15:38:39.066017,240,15,240,16,240,16
15:38:39.116177,240,15,240,14,240,14
15:38:39.215675,240,15,240,14,240,14
15:38:39.266217,240,15,240,16,240,16
15:38:39.350471,240,15,240,14,240,14
15:38:39.401103,240,15,240,16,240,16
15:38:39.466229,240,15,240,16,240,16
15:38:39.532133,240,15,240,16,240,16
15:38:39.646571,240,15,240,14,240,14
15:38:39.711151,240,15,240,14,240,14
15:38:39.760276,240,15,240,16,240,16
15:38:39.775808,240,15,240,14,240,14
15:38:39.875437,240,15,240,14,240,14
15:38:39.891101,240,15,240,16,240,16
15:38:39.976137,240,15,240,14,240,14
15:38:40.075293,240,15,240,14,240,14
15:38:40.091908,240,15,240,16,240,16
15:38:40.156492,240,15,240,16,240,16
15:38:40.255694,240,15,240,16,240,16
15:38:40.305742,240,15,240,14,240,14
15:38:40.341062,240,15,240,14,240,14
15:38:40.506084,240,15,240,14,240,14
15:38:40.556258,240,15,240,16,240,16
15:38:40.720744,240,15,240,16,240,16
15:38:40.964433,240,15,240,16,240,16
15:38:41.011328,240,15,240,14,240,14
15:38:41.060664,240,15,240,16,240,16
15:38:41.146073,240,15,240,14,240,14
15:38:41.246127,240,15,240,14,240,14
15:38:41.296511,240,15,240,16,240,16
15:38:41.346336,240,15,240,14,240,14
15:38:41.380820,240,15,240,14,240,14
15:38:41.495957,240,15,240,16,240,16
15:38:41.546447,240,15,240,14,240,14
15:38:41.646440,240,15,240,14,240,14
15:38:41.660977,240,15,240,16,240,16
15:38:41.826066,240,15,240,16,240,16
15:38:41.876141,240,15,240,14,240,14
15:38:41.891294,240,15,240,16,240,16
15:38:41.925907,240,15,240,16,240,16
15:38:42.251724,240,15,240,14,240,14
15:38:42.335368,240,15,240,16,240,16
15:38:42.350757,240,15,240,14,240,14
15:38:42.450946,240,15,240,14,240,14
15:38:42.500743,240,15,240,16,240,16
15:38:42.620550,240,15,240,14,240,14
15:38:42.720890,240,15,240,14,240,14
15:38:42.770906,240,15,240,16,240,16
15:38:42.836239,240,15,240,16,240,16
15:38:42.886376,240,15,240,14,240,14
15:38:42.970446,240,15,240,16,240,16
15:38:43.035649,240,15,240,16,240,16
15:38:43.136407,240,15,240,16,240,16
15:38:43.220862,240,15,240,14,240,14
15:38:43.270790,240,15,240,16,240,16
15:38:43.486033,240,15,240,14,240,14
15:38:43.536271,240,15,240,16,240,16
15:38:43.586554,240,15,240,14,240,14
15:38:43.620885,240,15,240,14,240,14
15:38:43.671135,240,15,240,16,240,16
15:38:43.836034,240,15,240,16,240,16
15:38:44.000513,240,15,240,16,240,16
15:38:44.065747,240,15,240,16,240,16
15:38:44.281193,240,15,240,14,240,14
15:38:44.330947,240,15,240,16,240,16
15:38:44.380150,240,15,240,14,240,14
15:38:44.580890,240,15,240,14,240,14
15:38:44.697466,240,15,240,16,240,16
15:38:44.746278,240,15,240,14,240,14
15:38:44.846550,240,15,240,14,240,14
15:38:45.047719,240,15,240,16,240,16
15:38:45.085701,240,15,240,14,240,14
15:38:45.201534,240,15,240,16,240,16
15:38:45.317524,240,15,240,14,240,14
15:38:45.400613,240,15,240,16,240,16
15:38:45.435792,240,15,240,16,240,16
15:38:45.535307,240,15,240,16,240,16
15:38:45.620737,240,15,240,14,240,14
15:38:45.735578,240,15,240,16,240,16
15:38:45.786301,240,15,240,14,240,14
15:38:45.835227,240,15,240,16,240,16
15:38:45.955727,240,15,240,14,240,14
15:38:46.020780,240,15,240,14,240,14
15:38:46.135298,240,15,240,16,240,16
15:38:46.415534,240,15,240,16,240,16
15:38:46.521285,240,15,240,14,240,14
15:38:46.615859,240,15,240,16,240,16
15:38:46.665267,240,15,240,14,240,14
15:38:46.765822,240,15,240,14,240,14
15:38:46.816092,240,15,240,16,240,16
15:38:46.865263,240,15,240,14,240,14
15:38:46.910743,240,15,240,14,240,14
15:38:47.220880,240,15,240,14,240,14
15:38:47.591250,240,15,240,16,240,16
15:38:47.710111,240,15,240,16,240,16
15:38:47.761004,240,15,240,14,240,14
15:38:47.861046,240,15,240,16,240,16
15:38:47.990208,240,15,240,16,240,16
15:38:48.040151,240,15,240,14,240,14
15:38:48.175044,240,15,240,14,240,14
15:38:48.475168,240,15,240,14,240,14
15:38:48.540484,240,15,240,14,240,14
15:38:48.590307,240,15,240,16,240,16
15:38:48.825159,240,15,240,16,240,16
15:38:48.940770,240,15,240,14,240,14
15:38:49.135779,240,15,240,14,240,14
15:38:49.185208,240,15,240,16,240,16
15:38:49.235162,240,15,240,14,240,14
15:38:49.285855,240,15,240,16,240,16
15:38:49.335746,240,15,240,14,240,14
15:38:49.385543,240,15,240,16,240,16
15:38:49.434880,240,15,240,14,240,14
15:38:49.484878,240,15,240,16,240,16
15:38:49.535719,240,15,240,14,240,14
15:38:49.585520,240,15,240,16,240,16
15:38:49.684914,240,15,240,16,240,16
15:38:49.800650,240,15,240,14,240,14
15:38:49.885919,240,15,240,16,240,16
15:38:49.935910,240,15,240,14,240,14
15:38:50.000344,240,15,240,14,240,14
15:38:50.100065,240,15,240,14,240,14
15:38:50.151293,240,15,240,16,240,16
15:38:50.199908,240,15,240,14,240,14
15:38:50.301837,240,15,240,14,240,14
15:38:50.386336,240,15,240,16,240,16
15:38:50.485894,240,15,240,16,240,16
15:38:50.535820,240,15,240,14,240,14
15:38:50.551091,240,15,240,16,240,16
15:38:50.615676,240,15,240,16,240,16
15:38:50.665216,240,15,240,14,240,14
15:38:50.765348,240,15,240,14,240,14
15:38:50.815815,240,15,240,16,240,16
15:38:50.865688,240,15,240,14,240,14
15:38:50.915757,240,15,240,16,240,16
15:38:50.966096,240,15,240,14,240,14
15:38:51.065596,240,15,240,14,240,14
15:38:51.130320,240,15,240,14,240,14
15:38:51.179925,240,15,240,16,240,16
15:38:51.230449,240,15,240,14,240,14
15:38:51.280030,240,15,240,16,240,16
15:38:51.345442,240,15,240,16,240,16
15:38:51.395548,240,15,240,14,240,14
15:38:51.465268,240,15,240,14,240,14
15:38:51.515652,240,15,240,16,240,16
15:38:51.566040,240,15,240,14,240,14
15:38:51.616103,240,15,240,16,240,16
15:38:51.715752,240,15,240,16,240,16
15:38:51.800081,240,15,240,14,240,14
15:38:51.921361,240,15,240,16,240,16
15:38:52.035316,240,15,240,14,240,14
15:38:52.084923,240,15,240,16,240,16
15:38:52.251029,240,15,240,16,240,16
15:38:52.370183,240,15,240,14,240,14
15:38:52.685541,240,15,240,16,240,16
15:38:52.734727,240,15,240,14,240,14
15:38:52.786000,240,15,240,16,240,16
15:38:52.899867,240,15,240,14,240,14
15:38:53.000700,240,15,240,14,240,14
15:38:53.235411,240,15,240,14,240,14
15:38:53.435348,240,15,240,14,240,14
15:38:53.675091,240,15,240,14,240,14
15:38:53.724766,240,15,240,16,240,16
15:38:53.800769,240,15,240,16,240,16
15:38:53.935087,240,15,240,16,240,16
15:38:54.025240,240,15,240,14,240,14
15:38:54.125129,240,15,240,14,240,14
15:38:54.176111,240,15,240,16,240,16
15:38:54.225219,240,15,240,14,240,14
15:38:54.360892,240,15,240,14,240,14
15:38:54.409946,240,15,240,16,240,16
15:38:54.475088,240,15,240,16,240,16
15:38:54.611177,240,15,240,16,240,16
15:38:54.745747,240,15,240,16,240,16
15:38:54.945720,240,15,240,16,240,16
15:38:54.995140,240,15,240,14,240,14
15:38:55.060491,240,15,240,14,240,14
15:38:55.125257,240,15,240,14,240,14
15:38:55.245306,240,15,240,16,240,16
15:38:55.295717,240,15,240,14,240,14
15:38:55.396859,240,15,240,14,240,14
15:38:55.510187,240,15,240,16,240,16
15:38:55.610238,240,15,240,16,240,16
15:38:55.660567,240,15,240,14,240,14
15:38:55.760773,240,15,240,14,240,14
15:38:55.845635,240,15,240,16,240,16
15:38:55.894650,240,15,240,14,240,14
15:38:55.995444,240,15,240,14,240,14
15:38:56.094857,240,15,240,14,240,14
15:38:56.145491,240,15,240,16,240,16
15:38:56.195833,240,15,240,14,240,14
15:38:56.260203,240,15,240,14,240,14
15:38:56.395112,240,15,240,14,240,14
15:38:56.494746,240,15,240,14,240,14
15:38:56.547028,240,15,240,16,240,16
